TIPOLOGIA	NOME	VIA	CITTA'	CAP	PROVINCIA	EMAIL	TELEFONO	FAX	LAT	LONG
RISTORANTE	Casa Livia	Strada della Trappola - Via Aurelia Antica 50	GROSSETO	58100	Grosseto	info@speronicatering.it	56424116		42.7472432	11.1101616
RISTORANTE	Casa Masi	via Collerucci, 53	MONTAIONE		Firenze	info@casamasimontaione.it	0571 677170	0571 677041	43.58339	10.877526
RISTORANTE	Casa Masi	Via Collerucci 53	MONTAIONE	50050	Firenze		0571/677170 - 339/4590950	0571/677042	43.5832526787	10.8767629183
RISTORANTE	Casa Montecucco	Loc	ABBADIA SAN SALVATORE	0	Siena	casamontecucco@libero.it	333/ 7977899   329/ 543399   0566 / 80135		42.8813105	11.6766443
RISTORANTE	Casa Montecucco	Loc. Castel dei Pietra, 13	GAVORRANO	58023	Grosseto	info@casamontecucco.it	0566 80135	0566 80135	-0	-0
RISTORANTE	Casale del Mare	Strada Vicinale delle Spianate	Castiglioncello, ROSIGNANO MARITTIMO	57016	Livorno	info@casaledelmare.it	340-4524303		-0	-0
RISTORANTE	Casato Enoristorante	Via Casato di Sotto, 18/26	SIENA	53100	Siena	casato@casato-siena.it	0577 222758	0577 224490	43.3175935	11.3313709
RISTORANTE	Castello di Bucignano	Montecastelli Pisano	ex Castello Medioevale, 	56041	Pisa	info@toscanarelax.it	0588 28816		-0	-0
RISTORANTE	Chalet - Fatto in Maremma	Piazza del Popolo 7	GROSSETO	58100	Grosseto	caragres@gmail.com	3281091418		42.7628838	11.1134346
RISTORANTE	Chalet del Lago	piazzale Belvedere Puccini	Torre del Lago, VIAREGGIO	55049	Lucca	chaletdellago@info.it	584359830		43.8657267	10.2513103
RISTORANTE	Chapeau	Via Maggio, 1	P.zza De' Frescobaldi, FIRENZE	50125	Firenze	info@chapeaufood.com	055 289841		-0	-0
RISTORANTE	Chapeau Food	Via Maggio,1	P.zza De' Frescobaldi, FIRENZE	50125	Firenze	info@chapeaufood.com  www.chapeaufood.com	055 289841		-0	-0
RISTORANTE	Chapeau Gastronomia	Via Duccio da Buoninsegna,10	Soffiano, FIRENZE	50143	Firenze	info@chapeaufood.com	055 7398993		-0	-0
RISTORANTE	CHIANINO	Via Guido Monaco 25/23	AREZZO	52100	Arezzo	info@chianinoarezzo.it	57520555		43.4627492	11.8778206
RISTORANTE	chiosco bello	via spiaggia del lago	castel gandolfo, BARBERINO DI MUGELLO	40	Firenze	info@chioscobello.com	693668252		44.0069097	11.2376508
RISTORANTE	Ciccio Marina	Viale Giovanni da Verazzano 1	Marina di Carrara, CARRARA	54033	Massa Carrara	cicciomarina@ristoranteciccio.it	0585 70226		44.0341709	10.0491351
RISTORANTE	Clara	Via Aurelia, 289	Lido di Camaiore, CAMAIORE	55041	Lucca		0584 616301		43.910581	10.224495
RISTORANTE	CLUB SPORTING srl	via Ponte dei Bari n.200	MONTECATINI TERME	51016	Pistoia	alessia.arrigoni@tiscali.it			-0	-0
RISTORANTE	Collegigliato Ristorante Toscano	Via di Collegigliato, 45	PISTOIA	51100	Pistoia	info@hotelvillacappugi.com	0573 450666	0573 965619	43.9463905	10.921442
RISTORANTE	CONSORZIO VINO CHIANTI	VIALE BELFIORE 9	FIRENZE	50144	Firenze	INFO@CONSORZIOVINOCHIANTI.IT	055 333600		-0	-0
RISTORANTE	Corsaro Verde	Piazza  XX Settembre, 11	MONTECATINI TERME	51016	Pistoia	info@corsaroverde.it	0572 911650	0572 771903	43.881786	10.771914
RISTORANTE	Cose toscane	Via malasoma 18	PISA	56121	Pisa	Letizia.Marchetti@cosetoscane.com	50974082		-0	-0
RISTORANTE	Crazy Trai	P.zza mazzini 1	Compiobbi, FIESOLE	50014	Firenze	calopieno@hotmai.com			-0	-0
RISTORANTE	CRISPI'S RISTOBURGER	via Crispi 10	AREZZO	52100	Arezzo	infocrispis@alice.it	57522873	57522873	43.4620235	11.8798646
RISTORANTE	Croce del Travaglio	via Dardano 1	CORTONA	52043	Arezzo	lodone@confcommercio.ar.it	0575 62832		43.275989	11.9853703
RISTORANTE	CUCO cucina contemporanea	via del melarancio 4/r	FIRENZE	50123	Firenze	bencini.stefano@libero.it	347 5217260		43.7747501	11.2514621
RISTORANTE	Cyrano Vino e Cucina	Via di Gagno, 30	PISA	56100	Pisa	massimiliano@cyranovinoecucina.it	050 562354		43.731597	10.396985
RISTORANTE	Da Andrea	Via Baldisserra, 3	CECINA	57023	Livorno		0586 620143		43.29743296	10.49394026
RISTORANTE	Da Andrea	via Indipendenza 254	Venturina, CAMPIGLIA MARITTIMA	57021	Livorno		+39 0565 853228		43.03152	10.5986049
RISTORANTE	Da Ghigo	Pzza Cappellini, 4	Montiano, MAGLIANO IN TOSCANA	58051	Grosseto	ristorantedaghigo@libero.it	564589643	564589643	42.6456	11.2236
RISTORANTE	Da Gigi	piazza del Carmine 7	LUCCA	55100	Lucca	trattoriadagigi@gmail.com	0583.467266		43.8444398	10.5057769
RISTORANTE	Da Giovanni	Via Cravilla, 50	Groppoli, MULAZZO	54026	Massa Carrara	info@lapinetacravilla.com	0187.850220   e 0187.850013	0187.850509	44.3129659	9.912021
RISTORANTE	Da Giovanni - Cavallino Rosso	Via Curtatone, 1/3 - Via Pistoiese 26/28	PRATO	59100	Prato	cavallinorosso.prato@gmail.com	0574 23143	0574 484294	43.8830615	11.091431
RISTORANTE	Da Leo trattoria	via Tegrimi 1	LUCCA	55100	Lucca		0583.492236		43.844416	10.5018382
RISTORANTE	Da Mario	Piazza della Chiesa, 43	PIANCASTAGNAIO	53025	Siena	damariopiancastagnaio@yahoo.it	0577 787474 - 339 7750915	0577 787474	42.820847	11.731482
RISTORANTE	Da Michele	Strada Massetana 64/66	SIENA	53100	Siena	info@ristorantedamichele.it	0577 286110 - 335 456611	0577 45970	43.3089461	11.3165018
RISTORANTE	Da Remo	Via Cesare Battisti 57	Monzone, FIVIZZANO	54013	Massa Carrara	daremo@e-toscana.com	0585 97933	0585 971128	44.1657629	10.1243978
RISTORANTE	da Roberto, Taverna in Montisi	Via Umberto Iﾰ 3	Montisi, 	53020	Siena	info@tavernamontisi.com	0577 845159	06 233237708	-0	-0
RISTORANTE	Dal Falco	pz. D.Alighieri 3	PIENZA	53026	Siena	ristorantedalfalcopienza@hotmail.it	0578 748551	0578 48551	43.0776927	11.677082
RISTORANTE	Dalla Wilma Bistrot	pzza della Vittoria 8	Castiglioncello, ROSIGNANO MARITTIMO	57016	Livorno	mattioliwilma@libero.it	0586 751013	0586 751013	43.405125	10.410248
RISTORANTE	Dalle Vigne Wine Loft	Via del Torrino, 25	Mercatale, VINCI	50059	Firenze	wineloft@dallevigne.com	0571 902675	0571 902675	43.7432711	10.9026354
RISTORANTE	danema s.n.c	via risorgimento	MONTALE	51037	Pistoia	antoniosteccato2@gmail.com	3487838738		-0	-0
RISTORANTE	Drugstore	Piazza A.Gramsci, 10 A	CECINA	57023	Livorno		0586 680045		43.3109603573	10.5155440952
RISTORANTE	Due mari snc di grasso e mariangioli	ss73	bagnaia, ANGHIARI	52031	Arezzo	barbaramariangioli@live.it	3387817397		-0	-0
RISTORANTE	Dunadonda	Via del Balipedio	Marina Di Vecchiano, VECCHIANO	56019	Pisa	info@dunadonda.it			-0	-0
RISTORANTE	DUNADONDA	via del Balipedio	VECCHIANO	56019	Pisa		050 833390	050 803175	43.83015	10.258749
RISTORANTE	DUNADONDA	via del Balipedio	VECCHIANO	56019	Pisa		050 833390	050 803175	43.83015	10.258749
RISTORANTE	El Caracol	Via Pineta 3	MULAZZO	54026	Massa Carrara	hotel-elcacaracol@libero.it	187439707		-0	-0
RISTORANTE	Emanuel bar ristorante	Localit� Enfola  57037 Portoferraio (LI)	Enfola, PORTOFERRAIO	57037	Livorno	info@emanuel-ristorante.it	0565 939003 / 3466356355	0565 939003	42.8157676	10.2743548
RISTORANTE	Enjoy caff�	Pzza Martiri della Libert�, 3	VOLTERRA	56048	Pisa	enjoycaffe@hotmail.com	0588 80530		-0	-0
RISTORANTE	Eno ristorante Micheloni	via di sottomonte 7	CAPANNORI	55060	Lucca	info@enoristorantemicheloni.net	0583.947036		43.8048538	10.5323735
RISTORANTE	"Enoristorante ""Casato"""	Via Casato di Sotto, 18/26	SIENA	53100	Siena	casato@casato-siena.it	0577 222758	0577 222758	43.3176163766	11.3313478661
RISTORANTE	Enoristorante Boccaccio	Via Nuova n. 4	Caldana, GAVORRANO	58023	Grosseto	sandro.signori.boccaccio@gmail.com	3389125902		42.895303	10.9273779
RISTORANTE	Enoscarteca	via Forini 13/15	MONTECATINI TERME	51016	Pistoia	alessandralazzerini@yahoo.it	0572 75839	0572 75839	43.8845630589	10.7603961317
RISTORANTE	"Enosteria ""Il Bacchino"""	Via Ximenes, 5	MASSA MARITTIMA	58024	Grosseto	ilbacchino@yahoo.it	0566 903546 - 347 9206574		43.050043	10.8885407
RISTORANTE	Enosteria Mangia	Via F.Ferrucci, 173	PRATO	59100	Prato		0574 572917		43.8675265	11.1106627
RISTORANTE	"Enoteca ""Da Mizio"""	Via Dei Macelli, 9	PISTOIA	51100	Pistoia	enotecadamizio@alice.it	0573 23229	0573 23229	43.938545	10.913517
RISTORANTE	"Enoteca ""Il Bacchino"""	Via Moncini, 8	MASSA MARITTIMA	58024	Grosseto	ilbacchino@yahoo.it	0566 940229 - 347 9206574		43.0505975	10.8884391
RISTORANTE	"Enoteca ""Leone di Caprera"""	Via Giacomelli 16A	FOLLONICA	58022	Grosseto	info@vinidimaremma.it	56651011		42.92075425	10.75840205
RISTORANTE	Enoteca Bonfanti	Pzza V. Veneto 145	Larciano, PISTOIA	51036	Pistoia	enotecabonfanti2@alice.it	0573 838691	0573 838691	-0	-0
RISTORANTE	Enoteca del Castello di Meleto	Loc. Meleto	Meleto, GAIOLE IN CHIANTI	53013	Siena	katia@castellomeleto.it	0577 749129	0577 749129	43.4486494	11.3841952
RISTORANTE	Enoteca della Fortezza	Via Scoscesa	PORTOFERRAIO	57037	Livorno	enotecadellafortezza@gmail.com	335 8393722		42.8108565	10.3211801
RISTORANTE	Enoteca di Via Mozza	Via Mozza, 6	PIOMBINO	57025	Livorno	info@enotecaviamozza.it	0565 225322		42.946369	10.694422
RISTORANTE	Enoteca Gori	Via Guizzelmi, 20	PRATO		Prato	fabiogori68@virgilio.it	347 9153511		43.882938	11.096869
RISTORANTE	Enoteca Il Frantoio	Via di Valdibrana, 66	Valdibrana, PISTOIA	51030	Pistoia	frantoio@frantoio.eu	0573 480040	0573 480928	43.9442825	10.9110574
RISTORANTE	Enoteca La Barona	Piazza Don A.Biondi, 1	SUVERETO	57028	Livorno		0565 827101	0565 829894	43.078517	10.678735
RISTORANTE	Enoteca La Carletta	Piazza Albegna,11	GROSSETO	58100	Grosseto	sante.massini@tiscali.it	0564 417742		42.764807	11.119952
RISTORANTE	Enoteca Le Scuderie del Granduca	Via del Garbo, 2	ASCIANO		Siena	info@scuderiegranduca.it	0577 716095		43.797748	11.245013
RISTORANTE	"Enoteca Oliteca ""Ombrone"""	Piazza dei Giudici, 1	SUVERETO	57028	Livorno	ristoranteombrone@virgilio.it	0565 829336	0686 827342	43.079329	10.67903
RISTORANTE	Enoteca ottava rima	via del borgo 25	SORANO	58010	Grosseto	info@cantinaottavarima.com	0564 633584		42.7312286	11.7511788
RISTORANTE	Enoteca pane e pomodoro	Via Dante 27	MASSA	54100	Massa Carrara	Publicsrl@gmail.com	585811801		-0	-0
RISTORANTE	Enoteca Ristorante Baldo Vino	Piazza San Lorenzo, 5	PISTOIA	51100	Pistoia	info@enotecabaldovino.it	0573 21591-335 5224422		43.935550421	10.9201260818
RISTORANTE	Enoteca Ristorante gallo Nero	Cesare Battisti, 9	GREVE IN CHIANTI	50022	Firenze	info@enoristorantegallonero.it	55853734	558544802	43.5830252	11.3175955
RISTORANTE	enoteca ristorante i lecci	via lucardese 74	MONTESPERTOLI	50025	Firenze	info@ristoranteilecci.it	0571 609670		-0	-0
RISTORANTE	ENOTECA RISTORANTE PAPPOSILENO	piazza anna frank, 2	CAVRIGLIA	52022	Arezzo	info@papposileno.com			-0	-0
RISTORANTE	Enoteca Stuzzicheria Il Cacio Brillo	P.zza Signorelli, 6	CORTONA	52044	Arezzo		0575 630548 - 3342579903 		-0	-0
RISTORANTE	Enoteca Vecchio Frantoio	Via Marconi 28	CASALE MARITTIMO	56040	Pisa	vecchiofrantoio@tiscali.it	0586-652147		43.2965520732	10.6153246212
RISTORANTE	Enoteca ﾓCasa del Chiantiﾔ Bonfanti e Niccolai dal 1942	Via Solferino 11	MONTECATINI TERME	51016	Pistoia	casadelchianti@alice.it	0572  78790	0572  78790	43.882301	10.771846
RISTORANTE	ENOTRIA ristorante & enoteca	Via delle Porte Nuove, 50	FIRENZE	50144	Firenze	enotria@enotriawine.it	55354350		43.7812927	11.2381178
RISTORANTE	Erasmo	via Nazionale 1782	Ponte a Moriano, LUCCA	55100	Lucca	ristoranteerasmo@alice.it	0583.406362		43.9272514	10.5170172
RISTORANTE	Eremo del Gusto	Via per Gelli, 35/37	Petrognano, CAPANNORI	55012	Lucca	info@eremodelgusto.com	0583 978012 	0583 5839729	-0	-0
RISTORANTE	ESCALLEGRA	PIAZZA DEL POPOLO 24	EMPOLI	50055	Firenze	serena.giuntini@giuntinisegnaletica.it			-0	-0
RISTORANTE	Falciani Gianfranco	Via Medaglie d'oro, 20/bc	PRATO		Prato		0574 465717		43.893737	11.096236
RISTORANTE	Feri Alessandro di Feri Angelo	Corso Masini, 7	CASTEL DEL PIANO	58033	Grosseto		0564 955389		42.943811	11.47128
RISTORANTE	Fiaschetteria La Pace	Via Castel Cellesi, 1/A	PISTOIA	51100	Pistoia	emanuelebugiani@hotmail.com	0573 23139		43.9324576	10.9159465
RISTORANTE	Filippo	via Stagi 22	PIETRASANTA	55045	Lucca	info@ristorantefilippo.com	0584.70010		43.95727	10.230853
RISTORANTE	Fiore	Via Pisana 44	Collemezzano, CECINA	57023	Livorno		0586 661692		43.3307404	10.5058911
RISTORANTE	Flamingo Coffee Restaurant	Via Carlo Pisacane nﾰ 176	VIAREGGIO		Lucca		0584 54513	0584 54513	-0	-0
RISTORANTE	Fonte Gaia	Piazza del Campo 21/23	SIENA	53100	Siena	info@ristorantefontegaia.it	0577 281628	0577 281628	43.3179909	11.3320257
RISTORANTE	Forassiepi	via della Contea 1	MONTECARLO	55015	Lucca		0583.229475		43.8511136	10.6688324
RISTORANTE	Fori Porta	Via Claudio Tolomei 1	Valli, SIENA	53100	Siena	info@foriportasiena.it	0577 222100 - 334 7799552	0577 222100	43.2341679	11.572378
RISTORANTE	Fornaretto	Via Castagnara 187	Romagnano, MASSA	54100	Massa Carrara	info@ilfornaretto.net	0585 831536		44.0439624	10.1185155
RISTORANTE	Fosso Bandito	Via Fosso Macinante 2	FIRENZE	50144	Firenze	info@fossobandito.com	55365500		43.7774745	11.2348749
RISTORANTE	Fratelli Catarsi	Via per Rosignano, 38	ROSIGNANO MARITTIMO	57016	Livorno		0586 787000		43.37076	10.463363
RISTORANTE	FUFLUNS	VIA GHIBELLINA 3	CORTONA	52043	Arezzo	info@fuflunssnc.it	575604140		43.274927	11.984064
RISTORANTE	Garbati Luciana	Via Stazzama, 29	Mulina, STAZZEMA	55040	Lucca		0584 777885		-0	-0
RISTORANTE	Garibaldi srl	P.zza del Mercato Centrale, 38	FIRENZE		Firenze	info@garibaldi.it	055 212267	055 2399107	43.776066	11.254296
RISTORANTE	gelateria artigianale il Masgalano	via della Sapienza 47	SIENA	53100	Siena	gelateriailmasgalano@virgilio.it	3471439919		-0	-0
RISTORANTE	Giglio	Piazza del Giglio, 2	LUCCA	55100	Lucca	info@ristorantegiglio.com	0583 494058	0583 496827	43.8396247	10.5038203
RISTORANTE	Giglio Rosso	via Panzani 35 r	FIRENZE	50123	Firenze	info@ristorantegigliorosso.com	055 211795 	055 283739	43.773994	11.25116
RISTORANTE	Gilda Bistrot	Piazza Ghiberti	FIRENZE	50122	Firenze	info@gildabistrot.it	552343885	552343885	43.7701622	11.2665573
RISTORANTE	Gino Paranza	via leonardo da Vinci 17	CECINA	57023	Livorno	francescoanna688@gmail.com	3348553571		43.3127369	10.5158012
RISTORANTE	Giorgio Nocciolini catering per eventi e banqueting	Lo. Pratini Suvereto	SUVERETO	0	Livorno	giorgio.nocciolini@indal2000.it	3391680262		43.0506204	10.6656198
RISTORANTE	giovanni da verrazzano	piazza matteotti 28	GREVE IN CHIANTI	50022	Firenze	info@albergoverrazzano.it	55853189	55853648	43.582393	11.317219
RISTORANTE	Girovita	P.zza Antelminelli nﾰ 2	LUCCA		Lucca	galleriavannucci@gmail.com	0583 469412 - 349/8085064		43.840914735	10.5056915473
RISTORANTE	Giubbe Rosse	P.zza della Repubblica 13	FIRENZE		Firenze		055/212280 - 348/3340570	055/290052	-0	-0
RISTORANTE	Gli Attortellati	Strada Provinciale Trappola, 39	GROSSETO	58100	Grosseto	gliattortellati@gmail.com	0564 400059 - 328 4572663	0564 400059	42.7280044	11.0943467
RISTORANTE	Gli Orti di Via Elisa	Via Elisa, 17	LUCCA	55100	Lucca	info@ristorantegliorti.it	0583 491241	0583 491241	43.8428043	10.5105875
RISTORANTE	Gran Caff� Ristorante il Miraggio	via valdera p. 87	PONSACCO	56038	Pisa	info@ristoranteilmiraggio.it			-0	-0
RISTORANTE	Gran Caff� Ristorante Margherita	Via Regina Margherita, 30	VIAREGGIO	55049	Lucca		0584 581143		43.8674192841	10.2430161322
RISTORANTE	Guido 1935	paizza del popolo 15	CASTAGNETO CARDUCCI	57022	Livorno	enotecaguido@gmail.com	565763431		43.1603346	10.6078509
RISTORANTE	Hannibal RistoMacelleria	via Cavour nr 1	CASTAGNETO CARDUCCI	57022	Livorno	nikkon69@hotmail.it	565763406		-0	-0
RISTORANTE	Hostaria Antica Il Feudo del Vicario	Via Garibaldi, 33	ANGHIARI	52031	Arezzo		0575 789160		43.5409409	12.055917
RISTORANTE	Hostaria del Ceccottino	Piazza San Gregorio VII, 64	PITIGLIANO	58017	Grosseto	info@ceccottino.com	0564 614069		42.6339052	11.6660284
RISTORANTE	Hostaria Il Buco	Via della Pace, 39	CHIANCIANO TERME	53042	Siena		0578 30230	0578 320903	43.058019	11.827802
RISTORANTE	Hostaria Il Buco	Via della Pace 39	CHIANCIANO TERME	53042	Siena	ristoranteilbuco@hotmail.it	0578 30230		43.0573922	11.83083
RISTORANTE	Hostaria Il Desco	Via delle Terme 23/r	FIRENZE		Firenze	hostariaildesco@yahoo.it	055/294882	055/294882	43.7699627299	11.2523831953
RISTORANTE	Hostaria Il Rialto		SIENA	53100	Siena	info@hostariarialto.it	0577 236580	0577 236580	43.3254392445	11.3307673484
RISTORANTE	Hostaria Il Rialto	via del Rialto, 4	SIENA	53100	Siena	info@hostariarialto.it	0577 236580	0577 236580	43.3181491314	11.3337529464
RISTORANTE	Hostaria Molino del Grillo		Colonna del Grillo, CASTELNUOVO BERARDENGA	53019	Siena		0577 353000 - 0577 353051	0577 353050	43.3479570597	11.5037470311
RISTORANTE	Hostaria Oca Nera	Via di Mezzo, 17	Istia d'ombrone, GROSSETO	58100	Grosseto	michelerusso75@libero.it	0564 406025		42.782861	11.191805
RISTORANTE	Hostaria Pizzeria La Tufa	ossaia	Ossaia, 95, CORTONA	52044	Arezzo	info@hosterialatufa.it	0575 677717	0575 677717	43.2343075	12.0025821
RISTORANTE	Hosteria Al Malandrone	Via Emilia, 5	Malandrone, CASTELLINA MARITTIMA	56040	Pisa	info@hosteriailmalandrone.it - hosteriailmalandrone@yahoo.it	050 699723	050 699897	43.38808823	10.49954319
RISTORANTE	Hosteria Da Rosolo	Corte Campana, 3	LUCCA	55100	Lucca		0583 312037	0583 051212	43.842499	10.50185
RISTORANTE	Hosteria del Bricco	Via S. Niccol�, 8/12	FIRENZE	50126	Firenze	info@osteriadelbricco.it	055 2345037	055 2345037	43.7643995408	11.2638220546
RISTORANTE	Hosteria Ikke'	Via Puccini 58	PISTOIA	51100	Pistoia	ristoranteikke@gmail.com	0573 1780418		43.9311517792	10.909952515
RISTORANTE	Hosteria La Vecchia Rota	Piazza Fanfulla, 6	MARCIANO DELLA CHIANA	52040	Arezzo	info@osterialavecchiarota.it	0575 845362		43.3050956726	11.7863941193
RISTORANTE	Hotel Helvetia & Bristol e Ristorante Hosteria Bibendum	via dei Pescioni, 2	FIRENZE		Firenze	information.hbf@royaldemeure.com	055 26651	055 2399897	43.771581	11.252202
RISTORANTE	Hotel Montemerlo	Via del Canaletto 240	Fetovaia, 	57034	Livorno	info@welcometoelba.com	565988051	565988036	42.73475024	10.14910099
RISTORANTE	Hotel Ristorante Belvedere	via Statale 445 loc. Passo dei Carpinelli	Casone / Carpinelli, MINUCCIANO	55034	Lucca	info@albergo-belvedere.it	0583 611066	0583 611043	44.1713076	10.2081593
RISTORANTE	hotel ristorante enoteca hosteria il malandrone	via emilia  115	malandrone, CASTELLINA MARITTIMA	56040	Pisa	hosteriailmalandrone@yahoo.it	50699723	50699897	43.4006674	10.4955962
RISTORANTE	Hotel Ristorante Milano Snc di Baldaccini R & M	Via del Brennero, 8	Socciglia, BORGO A MOZZANO	55023	Lucca	hotelmilano@interfree.it	0583 889191	0583 889180	44.0063589922	10.5648802591
RISTORANTE	Hotel Ristorante Pizzeria Lombardia&Sorgenti	Viale Alessandro Manzoni 9	MONTECATINI TERME	51016	Pistoia	info@hotellombardiamontecatini.it	572767658		-0	-0
RISTORANTE	HOTEL RISTORANTE PRESIDENT	Corso Matteotti, 119	MONTECATINI TERME	51016	Pistoia	info@presidentmontecatini.it	0572 767927		-0	-0
RISTORANTE	HOTEL TOSCANA VERDE	Via Penna 2	LATERINA	52020	Arezzo	info@toscanaverde.com	0575 89571	0575 895750	-0	-0
RISTORANTE	i borghi gourmet souvenir	piazza Leonardo da Vinci 5	VINCI	50059	Firenze	i.borghi@tiscali.it	3356131899		43.7871251	10.9263871
RISTORANTE	I Briganti del Parco	via del bersagliere	Alberese, GROSSETO	58100	Grosseto	ibrigantidelparco@gmail.com	335386895		42.6723971	11.1012395
RISTORANTE	I Colli	Via dei Colli, 1 - Tobbiana	MONTALE	51037	Pistoia	valerioandreini@live.it	0573 596248 - 347 0777361	0573 596248	43.958737	11.037196
RISTORANTE	I Macelli di Martelli e Ondati Lara snc	Via per Cerreto	BORGO A MOZZANO	55023	Lucca	osteriaimacelli@gmail.com	0583 88700		43.984236	10.548331
RISTORANTE	I Melograni	via dei Cavalleggeri Nord	marina Bibbona, BIBBONA	57023	Livorno	info@studiociarciaulivieri.it	0586 600244		43.2461121	10.5311312
RISTORANTE	I Salaioli Caff�-Bottega-Osteria	Piazza della Sala, 20/21/22	PISTOIA	51100	Pistoia	info@isalaioli.it	0573 20225		43.9327127	10.9166241
RISTORANTE	i sapori di san valentino	via provinciale dei tre comuni 86	MONTESCUDAIO	56040	Pisa	luigisensi@alice.it			-0	-0
RISTORANTE	I Tre Archi	Piazza Garibaldi, 7	MASSA MARITTIMA	58024	Grosseto		0566 902274		43.0503582	10.887992
RISTORANTE	I TRE RIONI	VIA CAMPOTONDO 3	CAMPIGLIA D'ORCIA, CASTIGLIONE D'ORCIA	53023	Siena	mail@itrerioni.com	577872015	5771959960	42.948227	11.666102
RISTORANTE	I TRETRUSCHI	LOC BARATTI presso parco archeologico di baratti	BARATTI, PIOMBINO	57025	Livorno	itretruschi@gmail.com	3454437940		42.9990764	10.5171204
RISTORANTE	I'B I'BACHIACCA S.A.S.ristorante & birreria	Via prov.14H loc. La Torre	La Torre, SCARPERIA	50038	Firenze	bachiacca@alice.it			-0	-0
RISTORANTE	I'CIRIPASSO TRATTORIA	C.SO VITTORIO EMANUELE II, N.19	PIOMBINO CENTRO, PIOMBINO	57025	Livorno	sara.cabassi@hotmail.it	56532883	56532883	42.921644	10.526449
RISTORANTE	Il 41	via Stagio Stagi 41	PIETRASANTA	55045	Lucca	info@quarantunopietrasanta.com	0584.772507		43.9578057	10.2304095
RISTORANTE	Il 44ﾰ Parallelo	Via Vecchia Bolognese, 13	PISTOIA	51100	Pistoia	info@il44parallelo.com	0573 474006	0573 474956	43.9995388	10.9184627
RISTORANTE	Il Ballatoio	Via del Lastrone 24/26	Pistoia, 	51100	Pistoia	maty0089@yahoo.it	3383054234		43.9331748	10.9165407
RISTORANTE	Il Baretto	Via Farini, 5	CASTELNUOVO DI GARFAGNANA	55032	Lucca	ilbaretto@exite.it	0583 639136	0583 62194	44.109001	10.409137
RISTORANTE	Il Baretto	Via Farini, 5	CASTELNUOVO DI GARFAGNANA	55032	Lucca	ilbaretto@excite.it	0583 639136		44.108875	10.409089
RISTORANTE	Il Barrino	via Guido Rossa, 1	CASTELFRANCO DI SOTTO	56022	Pisa	barrino@yahoo.it	3473891837 - 3474955231		43.6979929	10.739027
RISTORANTE	Il Beccofino	via litoranea 77	FOLLONICA	58022	Grosseto	ilbeccofinosnc@libero.it	0566 43600		42.927171	10.748301
